12
200,0,0,300.0,20.0,100.0,370.0,200.0,150.0,390.0,110.0,10.0
0,200,0,370.0,200.0,150.0,450.0,40.0,50.0,390.0,110.0,10.0
0,0,200,450.0,40.0,50.0,300.0,20.0,100.0,390.0,110.0,10.0
150,150,200,450.0,40.0,50.0,370.0,200.0,150.0,300.0,20.0,100.0
200,140,0,50.0,20.0,100.0,120.0,200.0,150.0,140.0,110.0,10.0
200,70,0,120.0,200.0,150.0,200.0,40.0,50.0,140.0,110.0,10.0
0,200,0,200.0,40.0,50.0,50.0,20.0,100.0,140.0,110.0,10.0
200,210,0,200.0,40.0,50.0,120.0,200.0,150.0,50.0,20.0,100.0
0,200,0,340.0,180.0,0.0,270.0,0.0,50.0,250.0,90.0,-90.0
0,200,0,270.0,0.0,50.0,190.0,160.0,-50.0,250.0,90.0,-90.0
0,200,0,190.0,160.0,-50.0,340.0,180.0,0.0,250.0,90.0,-90.0
0,200,0,190.0,160.0,-50.0,270.0,0.0,50.0,340.0,180.0,0.0
0.7,-0.5,-0.509905
