24
255,53,0,-1131.6112,-1845.9358,749.65137,-236.10748,-1872.4883,835.4884,-318.50357,-2654.5967,1453.1593
255,53,0,-318.50357,-2654.5967,1453.1593,-1214.0073,-2628.0442,1367.3223,-1131.6112,-1845.9358,749.65137
255,121,0,-11.080757,-473.83688,1017.5245,-93.47684,-1255.9453,1635.1954,802.02686,-1282.4978,1721.0325
255,121,0,802.02686,-1282.4978,1721.0325,884.423,-500.3894,1103.3616,-11.080757,-473.83688,1017.5245
255,190,0,-1214.0073,-2628.0442,1367.3223,-318.50357,-2654.5967,1453.1593,-374.87378,-2032.1531,2233.7915
255,190,0,-374.87378,-2032.1531,2233.7915,-1270.3776,-2005.6006,2147.9543,-1214.0073,-2628.0442,1367.3223
174,255,0,45.289436,-1096.2805,236.89233,-11.080757,-473.83688,1017.5245,884.423,-500.3894,1103.3616
174,255,0,884.423,-500.3894,1103.3616,940.7932,-1122.833,322.7294,45.289436,-1096.2805,236.89233
0,255,134,-1131.6112,-1845.9358,749.65137,-1187.9814,-1223.4922,1530.2834,-292.47766,-1250.0447,1616.1206
0,255,134,-292.47766,-1250.0447,1616.1206,-236.10748,-1872.4883,835.4884,-1131.6112,-1845.9358,749.65137
0,255,180,940.7932,-1122.833,322.7294,884.423,-500.3894,1103.3616,802.02686,-1282.4978,1721.0325
0,255,180,802.02686,-1282.4978,1721.0325,858.3971,-1904.9414,940.4004,940.7932,-1122.833,322.7294
27,0,255,-236.10748,-1872.4883,835.4884,-292.47766,-1250.0447,1616.1206,-374.87378,-2032.1531,2233.7915
27,0,255,-374.87378,-2032.1531,2233.7915,-318.50357,-2654.5967,1453.1593,-236.10748,-1872.4883,835.4884
139,0,255,45.289436,-1096.2805,236.89233,940.7932,-1122.833,322.7294,858.3971,-1904.9414,940.4004
139,0,255,858.3971,-1904.9414,940.4004,-37.106644,-1878.3889,854.5633,45.289436,-1096.2805,236.89233
204,0,255,-1131.6112,-1845.9358,749.65137,-1214.0073,-2628.0442,1367.3223,-1270.3776,-2005.6006,2147.9543
204,0,255,-1270.3776,-2005.6006,2147.9543,-1187.9814,-1223.4922,1530.2834,-1131.6112,-1845.9358,749.65137
0,56,255,45.289436,-1096.2805,236.89233,-37.106644,-1878.3889,854.5633,-93.47684,-1255.9453,1635.1954
0,56,255,-93.47684,-1255.9453,1635.1954,-11.080757,-473.83688,1017.5245,45.289436,-1096.2805,236.89233
0,145,255,-1187.9814,-1223.4922,1530.2834,-1270.3776,-2005.6006,2147.9543,-374.87378,-2032.1531,2233.7915
0,145,255,-374.87378,-2032.1531,2233.7915,-292.47766,-1250.0447,1616.1206,-1187.9814,-1223.4922,1530.2834
0,220,255,-37.106644,-1878.3889,854.5633,858.3971,-1904.9414,940.4004,802.02686,-1282.4978,1721.0325
0,220,255,802.02686,-1282.4978,1721.0325,-93.47684,-1255.9453,1635.1954,-37.106644,-1878.3889,854.5633
0.4,-0.5,0.7681
