968
207,107,10,164.14781,62.84521,-69.70882,173.00037,71.696945,-65.904495,175.95122,63.497803,-64.9395
213,105,10,85.95021,63.497803,-64.9395,88.90106,71.696945,-65.904495,97.75362,62.84521,-69.70882
213,102,10,164.14781,75.18652,-68.07743,173.00037,71.696945,-65.904495,164.14781,62.84521,-69.70882
208,102,10,97.75362,62.84521,-69.70882,88.90106,71.696945,-65.904495,97.75362,75.18652,-68.07743
206,108,10,164.14781,62.84521,-69.70882,156.03296,71.23081,-69.31115,164.14781,75.18652,-68.07743
214,103,10,97.75362,75.18652,-68.07743,105.86846,71.23081,-69.31115,97.75362,62.84521,-69.70882
202,100,10,164.14781,62.84521,-69.70882,152.34439,62.93844,-69.02749,156.03296,71.23081,-69.31115
204,109,10,105.86846,71.23081,-69.31115,109.55703,62.93844,-69.02749,97.75362,62.84521,-69.70882
206,105,10,164.14781,62.84521,-69.70882,156.03296,53.892212,-68.71803,152.34439,62.93844,-69.02749
219,105,10,109.55703,62.93844,-69.02749,105.86846,53.892212,-68.71803,97.75362,62.84521,-69.70882
202,109,10,164.14781,62.84521,-69.70882,164.14781,50.30941,-67.22643,156.03296,53.892212,-68.71803
206,107,10,105.86846,53.892212,-68.71803,97.75362,50.30941,-67.22643,97.75362,62.84521,-69.70882
209,103,10,164.14781,62.84521,-69.70882,173.00037,54.358353,-65.31138,164.14781,50.30941,-67.22643
218,109,10,97.75362,50.30941,-67.22643,88.90106,54.358353,-65.31138,97.75362,62.84521,-69.70882
212,109,10,164.14781,62.84521,-69.70882,175.95122,63.497803,-64.9395,173.00037,54.358353,-65.31138
213,109,10,88.90106,54.358353,-65.31138,85.95021,63.497803,-64.9395,97.75362,62.84521,-69.70882
213,103,10,139.80328,160.5422,-58.675903,135.37698,170.71518,-56.28582,139.80328,166.85269,-56.83821
211,103,10,122.09815,166.85269,-56.83821,126.52444,170.71518,-56.28582,122.09815,160.5422,-58.675903
211,109,10,130.95071,49.71792,-49.408672,141.2787,44.34773,-49.909492,130.95071,34.259937,-46.141808
210,109,10,130.95071,34.259937,-46.141808,120.62273,44.34773,-49.909492,130.95071,49.71792,-49.408672
216,102,10,151.60669,118.10791,-36.68871,150.86897,131.83157,-13.884479,169.3118,110.91017,-11.799761
206,109,10,92.58963,110.91017,-11.799761,111.032455,131.83157,-13.884479,110.29475,118.10791,-36.68871
205,105,10,172.26265,99.54932,-39.47646,150.13126,106.71493,-42.45966,150.86897,112.36481,-39.91485
217,106,10,111.032455,112.36481,-39.91485,111.77017,106.71493,-42.45966,89.63877,99.54932,-39.47646
200,108,10,162.67238,98.74414,59.80652,176.68893,100.36114,49.4834,163.4101,116.85265,48.234737
202,101,10,98.49133,116.85265,48.234737,85.212494,100.36114,49.4834,99.22904,98.74414,59.80652
